date,Open,High,Low,Close,Adj Close,Volume
2011-08-12,209.029999,209.080002,204.220001,206.550003,206.550003,0
2011-08-15,206.690002,212.679993,205.250000,212.429993,212.429993,0
2011-08-16,212.360001,213.089996,209.059998,210.279999,210.279999,0
2011-08-17,210.699997,215.100006,210.470001,212.520004,212.520004,0
2011-08-18,212.630005,213.050003,205.000000,206.520004,206.520004,0
2011-08-19,206.809998,213.259995,205.979996,210.440002,210.440002,0
2011-08-22,211.809998,218.759995,211.809998,217.119995,217.119995,0
2011-08-23,217.179993,217.210007,209.100006,211.600006,211.600006,0
2011-08-24,211.169998,211.169998,203.149994,207.479996,207.479996,0
2011-08-25,205.750000,212.160004,204.720001,210.929993,210.929993,0
2011-08-26,211.570007,216.020004,206.100006,215.940002,215.940002,0
2011-08-29,216.800003,216.800003,211.889999,215.309998,215.309998,0
2011-08-30,215.820007,219.419998,214.919998,218.509995,218.509995,0
2011-08-31,218.669998,221.130005,215.410004,217.960007,217.960007,0
2011-09-01,217.880005,220.990005,216.500000,219.289993,219.289993,0
2011-09-02,219.990005,224.369995,218.970001,222.789993,222.789993,0
2011-09-06,222.820007,226.940002,219.979996,223.070007,223.070007,0
2011-09-07,223.309998,224.550003,217.820007,224.490005,224.490005,0
2011-09-08,225.990005,228.979996,225.990005,227.029999,227.029999,0
2011-09-09,226.649994,227.240005,221.649994,223.210007,223.210007,0
2011-09-12,222.710007,222.710007,211.979996,217.250000,217.250000,0
2011-09-13,217.550003,219.240005,213.639999,218.339996,218.339996,0
2011-09-14,217.899994,217.899994,213.880005,214.800003,214.800003,0
2011-09-15,214.259995,215.550003,210.080002,215.179993,215.179993,0
2011-09-16,215.600006,218.160004,214.990005,217.559998,217.559998,0
2011-09-19,216.750000,219.119995,214.220001,215.440002,215.440002,0
2011-09-20,215.259995,223.550003,214.100006,220.020004,220.020004,0
2011-09-21,219.250000,222.339996,213.669998,213.800003,213.800003,0
2011-09-22,213.050003,213.050003,194.130005,197.110001,197.110001,0
2011-09-23,196.470001,196.490005,185.009995,188.919998,188.919998,0
2011-09-26,188.649994,193.320007,183.860001,192.679993,192.679993,0
2011-09-27,193.179993,200.199997,191.869995,192.960007,192.960007,0
2011-09-28,193.119995,194.910004,183.880005,184.100006,184.100006,0
2011-09-29,184.979996,188.240005,181.919998,184.440002,184.440002,0
2011-09-30,183.520004,190.089996,182.669998,185.000000,185.000000,0
2011-10-03,185.389999,189.860001,182.860001,182.979996,182.979996,0
2011-10-04,181.869995,182.009995,171.270004,178.789993,178.789993,0
2011-10-05,178.639999,187.229996,177.559998,186.880005,186.880005,0
2011-10-06,187.169998,191.770004,184.699997,191.679993,191.679993,0
2011-10-07,192.880005,193.690002,185.309998,187.440002,187.440002,0
2011-10-10,187.770004,193.960007,187.770004,193.800003,193.800003,0
2011-10-11,192.929993,194.080002,189.940002,193.470001,193.470001,0
2011-10-12,193.860001,197.360001,193.860001,195.229996,195.229996,0
2011-10-13,194.210007,194.210007,189.139999,191.449997,191.449997,0
2011-10-14,191.679993,197.820007,191.679993,197.770004,197.770004,0
2011-10-17,197.630005,197.630005,192.279999,192.830002,192.830002,0
2011-10-18,191.960007,194.130005,184.639999,193.130005,193.130005,0
2011-10-19,193.020004,193.350006,182.250000,182.720001,182.720001,0
2011-10-20,182.259995,183.759995,177.399994,181.460007,181.460007,0
2011-10-21,181.750000,186.300003,181.750000,184.869995,184.869995,0
2011-10-24,185.320007,193.550003,185.320007,192.889999,192.889999,0
2011-10-25,193.059998,198.369995,189.119995,195.589996,195.589996,0
2011-10-26,196.240005,199.779999,193.740005,197.660004,197.660004,0
2011-10-27,201.360001,205.320007,200.130005,203.360001,203.360001,0
2011-10-28,202.089996,209.210007,201.960007,207.979996,207.979996,0
2011-10-31,205.539993,205.630005,201.100006,201.240005,201.240005,0
2011-11-01,199.009995,202.000000,191.059998,199.339996,199.339996,0
2011-11-02,199.960007,206.360001,199.960007,203.809998,203.809998,0
2011-11-03,205.029999,209.710007,204.050003,209.660004,209.660004,0
2011-11-04,209.000000,209.110001,204.410004,208.970001,208.970001,0
2011-11-07,209.199997,215.520004,209.199997,215.300003,215.300003,0
2011-11-08,214.809998,216.789993,213.100006,213.630005,213.630005,0
2011-11-09,213.210007,214.550003,206.309998,206.490005,206.490005,0
2011-11-10,206.300003,208.220001,202.139999,205.589996,205.589996,0
2011-11-11,206.199997,213.000000,206.190002,212.429993,212.429993,0
2011-11-14,211.800003,212.729996,207.360001,209.089996,209.089996,0
2011-11-15,208.160004,210.350006,206.289993,209.270004,209.270004,0
2011-11-16,208.809998,209.149994,204.880005,205.190002,205.190002,0
2011-11-17,203.759995,203.929993,196.990005,197.789993,197.789993,0
2011-11-18,199.089996,200.630005,195.160004,196.039993,196.039993,0
2011-11-21,195.050003,195.050003,188.960007,192.389999,192.389999,0
2011-11-22,193.009995,197.250000,192.759995,195.210007,195.210007,0
2011-11-23,194.240005,194.320007,188.940002,189.710007,189.710007,0
2011-11-25,188.710007,190.949997,187.570007,187.580002,187.580002,0
2011-11-28,187.929993,195.600006,187.929993,193.399994,193.399994,0
2011-11-29,193.839996,196.479996,192.940002,194.869995,194.869995,0
2011-11-30,195.380005,208.539993,195.380005,208.300003,208.300003,0
2011-12-01,208.039993,210.110001,205.389999,207.699997,207.699997,0
2011-12-02,208.309998,209.539993,201.839996,202.279999,202.279999,0
2011-12-05,202.199997,206.139999,200.220001,201.440002,201.440002,0
2011-12-06,200.979996,206.990005,198.990005,204.770004,204.770004,0
2011-12-07,204.929993,205.669998,202.679993,204.919998,204.919998,0
2011-12-08,204.080002,204.080002,197.880005,198.240005,198.240005,0
2011-12-09,198.210007,201.679993,198.029999,200.639999,200.639999,0
2011-12-12,199.250000,199.279999,191.339996,193.779999,193.779999,0
2011-12-13,193.429993,196.830002,186.679993,187.820007,187.820007,0
2011-12-14,186.570007,186.580002,179.929993,182.580002,182.580002,0
2011-12-15,183.669998,184.960007,180.309998,180.559998,180.559998,0
2011-12-16,181.449997,185.690002,181.350006,183.330002,183.330002,0
2011-12-19,183.479996,183.619995,178.639999,179.039993,179.039993,0
2011-12-20,179.729996,186.199997,179.729996,185.399994,185.399994,0
2011-12-21,185.570007,186.570007,183.279999,185.360001,185.360001,0
2011-12-22,184.550003,184.669998,182.000000,184.110001,184.110001,0
2011-12-23,184.820007,185.300003,184.220001,185.119995,185.119995,0
2011-12-27,184.130005,184.610001,182.130005,182.660004,182.660004,0
2011-12-28,182.690002,182.690002,176.080002,176.339996,176.339996,0
2011-12-29,175.179993,179.460007,173.960007,179.429993,179.429993,0
2011-12-30,179.839996,182.649994,179.690002,180.639999,180.639999,0
2012-01-03,180.990005,190.169998,180.990005,189.289993,189.289993,0
2012-01-04,189.039993,191.380005,187.750000,189.339996,189.339996,0
2012-01-05,188.539993,190.580002,186.169998,189.020004,189.020004,0
2012-01-06,189.610001,190.149994,186.740005,187.169998,187.169998,0
2012-01-09,187.500000,189.020004,186.559998,188.029999,188.029999,0
2012-01-10,188.639999,193.539993,188.639999,191.699997,191.699997,0
2012-01-11,191.539993,193.429993,189.779999,193.050003,193.050003,0
2012-01-12,193.809998,196.889999,193.639999,195.119995,195.119995,0
2012-01-13,193.440002,193.470001,190.339996,192.910004,192.910004,0
2012-01-17,194.119995,194.339996,188.889999,189.940002,189.940002,0
2012-01-18,189.399994,192.050003,189.089996,191.199997,191.199997,0
2012-01-19,191.220001,191.240005,186.300003,188.039993,188.039993,0
2012-01-20,187.740005,189.070007,186.009995,187.020004,187.020004,0
2012-01-23,187.559998,190.419998,187.529999,189.990005,189.990005,0
2012-01-24,189.500000,189.509995,185.850006,186.339996,186.339996,0
2012-01-25,185.869995,198.720001,184.229996,197.699997,197.699997,0
2012-01-26,198.850006,204.250000,198.850006,199.929993,199.929993,0
2012-01-27,199.669998,204.000000,199.509995,202.679993,202.679993,0
2012-01-30,201.699997,202.350006,198.360001,201.029999,201.029999,0
2012-01-31,201.789993,204.970001,198.580002,201.039993,201.039993,0
2012-02-01,202.100006,203.229996,200.660004,200.770004,200.770004,0
2012-02-02,201.669998,204.899994,201.160004,202.740005,202.740005,0
2012-02-03,201.910004,202.169998,198.750000,200.339996,200.339996,0
2012-02-06,199.949997,201.470001,198.509995,200.360001,200.360001,0
2012-02-07,200.130005,201.500000,196.919998,199.289993,199.289993,0
2012-02-08,199.619995,202.130005,198.360001,198.949997,198.949997,0
2012-02-09,199.759995,201.820007,197.949997,198.320007,198.320007,0
2012-02-10,197.149994,197.149994,193.080002,194.710007,194.710007,0
2012-02-13,195.380005,196.020004,193.029999,193.850006,193.850006,0
2012-02-14,193.940002,194.250000,189.139999,191.009995,191.009995,0
2012-02-15,191.410004,192.960007,189.929993,190.339996,190.339996,0
2012-02-16,189.029999,196.539993,187.809998,195.729996,195.729996,0
2012-02-17,196.190002,196.639999,191.850006,192.820007,192.820007,0
2012-02-21,193.179993,198.639999,193.179993,198.199997,198.199997,0
2012-02-22,197.949997,202.330002,197.039993,201.279999,201.279999,0
2012-02-23,201.850006,203.869995,200.880005,202.360001,202.360001,0
2012-02-24,202.020004,202.470001,199.100006,200.100006,200.100006,0
2012-02-27,199.470001,200.179993,197.740005,198.300003,198.300003,0
2012-02-28,199.130005,202.679993,198.669998,202.190002,202.190002,0
2012-02-29,202.470001,204.119995,194.100006,195.559998,195.559998,0
2012-03-01,195.839996,199.229996,195.389999,197.610001,197.610001,0
2012-03-02,196.850006,196.940002,192.619995,194.220001,194.220001,0
2012-03-05,194.039993,194.039993,188.470001,189.919998,189.919998,0
2012-03-06,188.789993,188.809998,182.779999,185.860001,185.860001,0
2012-03-07,186.020004,186.389999,183.270004,185.669998,185.669998,0
2012-03-08,186.699997,189.050003,185.660004,187.889999,187.889999,0
2012-03-09,187.630005,189.860001,185.820007,186.850006,186.850006,0
2012-03-12,186.210007,187.250000,183.410004,184.220001,184.220001,0
2012-03-13,184.199997,185.860001,182.490005,183.529999,183.529999,0
2012-03-14,182.190002,182.210007,175.610001,177.229996,177.229996,0
2012-03-15,177.250000,180.419998,176.919998,177.679993,177.679993,0
2012-03-16,177.429993,178.270004,176.929993,177.330002,177.330002,0
2012-03-19,177.470001,180.110001,176.759995,176.970001,176.970001,0
2012-03-20,175.570007,178.000000,172.639999,177.750000,177.750000,0
2012-03-21,178.369995,179.729996,177.160004,177.789993,177.789993,0
2012-03-22,176.130005,176.130005,173.399994,174.259995,174.259995,0
2012-03-23,174.490005,178.259995,174.220001,177.100006,177.100006,0
2012-03-26,177.699997,180.869995,177.699997,179.850006,179.850006,0
2012-03-27,180.470001,180.699997,177.119995,177.330002,177.330002,0
2012-03-28,176.839996,176.860001,172.460007,173.460007,173.460007,0
2012-03-29,173.190002,173.970001,170.520004,173.830002,173.830002,0
2012-03-30,174.710007,175.639999,172.880005,175.460007,175.460007,0
2012-04-02,175.600006,180.020004,175.369995,178.919998,178.919998,0
2012-04-03,178.860001,178.860001,172.119995,173.410004,173.410004,0
2012-04-04,172.300003,172.300003,164.669998,167.100006,167.100006,0
2012-04-05,167.339996,168.110001,164.619995,165.300003,165.300003,0
2012-04-09,165.250000,168.089996,165.250000,165.970001,165.970001,0
2012-04-10,165.820007,167.690002,164.070007,167.070007,167.070007,0
2012-04-11,167.160004,167.500000,164.100006,164.320007,164.320007,0
2012-04-12,164.779999,170.960007,164.699997,170.380005,170.380005,0
2012-04-13,169.419998,169.690002,167.100006,167.639999,167.639999,0
2012-04-16,167.250000,168.729996,164.580002,165.270004,165.270004,0
2012-04-17,166.179993,168.940002,164.860001,167.039993,167.039993,0
2012-04-18,166.339996,167.789993,165.309998,165.960007,165.960007,0
2012-04-19,166.800003,168.270004,165.050003,165.679993,165.679993,0
2012-04-20,165.919998,167.119995,164.070007,164.119995,164.119995,0
2012-04-23,162.470001,162.479996,157.119995,161.029999,161.029999,0
2012-04-24,161.850006,162.160004,160.050003,161.070007,161.070007,0
2012-04-25,161.960007,164.589996,160.789993,164.220001,164.220001,0
2012-04-26,164.300003,164.589996,162.380005,163.580002,163.580002,0
2012-04-27,164.080002,166.759995,164.080002,165.809998,165.809998,0
2012-04-30,165.330002,165.720001,162.509995,164.889999,164.889999,0
2012-05-01,164.940002,166.460007,163.940002,165.339996,165.339996,0
2012-05-02,164.979996,165.039993,161.250000,162.500000,162.500000,0
2012-05-03,161.899994,161.910004,155.210007,156.720001,156.720001,0
2012-05-04,156.580002,158.589996,156.259995,156.759995,156.759995,0
2012-05-07,156.919998,157.759995,153.500000,155.880005,155.880005,0
2012-05-08,155.000000,155.009995,149.210007,150.860001,150.860001,0
2012-05-09,150.669998,155.649994,146.979996,153.460007,153.460007,0
2012-05-10,154.210007,156.330002,152.309998,153.419998,153.419998,0
2012-05-11,152.419998,154.130005,151.070007,151.250000,151.250000,0
2012-05-14,151.119995,151.419998,146.740005,147.229996,147.229996,0
2012-05-15,147.220001,148.179993,141.300003,141.600006,141.600006,0
2012-05-16,141.630005,146.460007,140.940002,142.339996,142.339996,0
2012-05-17,142.470001,150.059998,142.470001,147.690002,147.690002,0
2012-05-18,147.809998,152.000000,147.009995,147.759995,147.759995,0
2012-05-21,147.759995,152.729996,147.759995,152.380005,152.380005,0
2012-05-22,152.380005,155.070007,149.649994,150.779999,150.779999,0
2012-05-23,150.649994,156.929993,146.660004,156.880005,156.880005,0
2012-05-24,156.960007,159.869995,153.979996,157.059998,157.059998,0
2012-05-25,157.059998,158.660004,156.300003,157.830002,157.830002,0
2012-05-29,158.460007,159.580002,154.130005,155.660004,155.660004,0
2012-05-30,155.589996,157.369995,151.279999,155.360001,155.360001,0
2012-05-31,155.320007,156.979996,151.880005,153.800003,153.800003,0
2012-06-01,153.990005,163.839996,153.990005,162.710007,162.710007,0
2012-06-04,162.820007,164.740005,159.839996,164.649994,164.649994,0
2012-06-05,164.619995,165.570007,163.380005,165.399994,165.399994,0
2012-06-06,165.649994,169.619995,163.539993,165.690002,165.690002,0
2012-06-07,165.740005,166.529999,159.389999,161.139999,161.139999,0
2012-06-08,160.880005,163.080002,157.889999,162.100006,162.100006,0
2012-06-11,162.470001,163.110001,159.139999,159.399994,159.399994,0
2012-06-12,159.869995,163.139999,159.869995,162.550003,162.550003,0
2012-06-13,162.580002,164.910004,161.869995,162.570007,162.570007,0
2012-06-14,162.570007,163.820007,160.509995,163.690002,163.690002,0
2012-06-15,163.839996,164.369995,162.729996,164.089996,164.089996,0
2012-06-18,163.850006,167.580002,161.419998,167.100006,167.100006,0
2012-06-19,167.210007,168.210007,165.779999,167.710007,167.710007,0
2012-06-20,167.550003,169.770004,163.410004,166.190002,166.190002,0
2012-06-21,165.529999,165.529999,156.970001,157.039993,157.039993,0
2012-06-22,157.050003,158.639999,154.330002,156.289993,156.289993,0
2012-06-25,155.720001,158.479996,153.809998,157.559998,157.559998,0
2012-06-26,157.419998,157.559998,153.740005,155.559998,155.559998,0
2012-06-27,155.789993,156.470001,153.259995,155.449997,155.449997,0
2012-06-28,154.669998,154.669998,149.630005,152.449997,152.449997,0
2012-06-29,153.699997,157.830002,153.699997,157.539993,157.539993,0
2012-07-02,157.429993,158.369995,156.110001,157.710007,157.710007,0
2012-07-03,158.139999,163.809998,158.139999,163.589996,163.589996,0
2012-07-05,163.289993,164.080002,161.479996,161.940002,161.940002,0
2012-07-06,161.589996,161.589996,156.690002,157.410004,157.410004,0
2012-07-09,157.259995,157.429993,155.089996,156.309998,156.309998,0
2012-07-10,156.869995,158.410004,150.300003,151.179993,151.179993,0
2012-07-11,151.050003,151.050003,146.809998,148.529999,148.529999,0
2012-07-12,147.990005,149.080002,143.399994,147.880005,147.880005,0
2012-07-13,148.250000,150.610001,148.250000,150.220001,150.220001,0
2012-07-16,150.259995,150.440002,148.639999,149.619995,149.619995,0
2012-07-17,149.580002,149.580002,145.210007,148.089996,148.089996,0
2012-07-18,147.509995,147.869995,145.789993,146.300003,146.300003,0
2012-07-19,146.570007,148.940002,146.570007,148.020004,148.020004,0
2012-07-20,147.860001,148.279999,146.399994,147.580002,147.580002,0
2012-07-23,147.050003,147.050003,143.009995,143.539993,143.539993,0
2012-07-24,143.940002,145.130005,142.149994,143.110001,143.110001,0
2012-07-25,143.570007,149.220001,143.570007,147.080002,147.080002,0
2012-07-26,147.330002,150.410004,147.059998,149.979996,149.979996,0
2012-07-27,150.270004,152.399994,149.100006,151.800003,151.800003,0
2012-07-30,151.740005,154.139999,151.509995,153.820007,153.820007,0
2012-07-31,153.830002,154.789993,150.809998,150.899994,150.899994,0
2012-08-01,150.820007,151.380005,145.860001,149.110001,149.110001,0
2012-08-02,148.850006,151.009995,147.059998,147.729996,147.729996,0
2012-08-03,148.149994,151.649994,148.149994,150.330002,150.330002,0
2012-08-06,150.520004,155.770004,150.520004,154.100006,154.100006,0
2012-08-07,154.500000,156.449997,154.500000,156.149994,156.149994,0
2012-08-08,156.070007,158.570007,155.369995,155.500000,155.500000,0
2012-08-09,155.580002,158.139999,154.559998,157.440002,157.440002,0
2012-08-10,157.259995,158.589996,156.740005,158.369995,158.369995,0
2012-08-13,158.399994,159.940002,155.320007,156.050003,156.050003,0
2012-08-14,155.789993,156.990005,154.679993,154.990005,154.990005,0
2012-08-15,154.850006,155.729996,154.029999,155.619995,155.619995,0
2012-08-16,155.949997,160.690002,155.949997,160.649994,160.649994,0
2012-08-17,160.619995,161.679993,159.050003,160.009995,160.009995,0
2012-08-20,159.899994,161.500000,158.220001,161.050003,161.050003,0
2012-08-21,161.610001,167.220001,161.610001,164.360001,164.360001,0
2012-08-22,164.270004,168.110001,163.000000,168.050003,168.050003,0
2012-08-23,168.429993,170.559998,168.020004,168.410004,168.410004,0
2012-08-24,168.399994,169.119995,166.779999,168.500000,168.500000,0
2012-08-27,168.529999,168.720001,165.880005,166.369995,166.369995,0
2012-08-28,166.350006,167.970001,165.949997,166.199997,166.199997,0
2012-08-29,166.250000,166.559998,164.100006,164.490005,164.490005,0
2012-08-30,164.389999,164.919998,162.410004,162.880005,162.880005,0
2012-08-31,163.270004,170.149994,162.830002,169.880005,169.880005,0
2012-09-04,169.990005,170.470001,168.000000,169.830002,169.830002,0
2012-09-05,170.080002,170.080002,167.529999,169.600006,169.600006,0
2012-09-06,170.410004,173.820007,170.410004,173.770004,173.770004,0
2012-09-07,174.509995,180.179993,174.509995,179.279999,179.279999,0
2012-09-10,179.220001,179.539993,176.009995,176.470001,176.470001,0
2012-09-11,176.949997,179.100006,176.449997,177.139999,177.139999,0
2012-09-12,177.449997,178.649994,173.509995,177.779999,177.779999,0
2012-09-13,177.729996,186.850006,175.410004,186.630005,186.630005,0
2012-09-14,187.300003,192.809998,187.289993,191.970001,191.970001,0
2012-09-17,192.149994,193.130005,189.399994,191.639999,191.639999,0
2012-09-18,191.360001,193.169998,190.029999,193.169998,193.169998,0
2012-09-19,193.179993,195.539993,191.860001,194.869995,194.869995,0
2012-09-20,194.199997,194.199997,190.970001,193.500000,193.500000,0
2012-09-21,193.910004,196.710007,193.630005,195.199997,195.199997,0
2012-09-24,194.679993,194.679993,188.880005,189.070007,189.070007,0
2012-09-25,189.570007,192.300003,185.850006,185.919998,185.919998,0
2012-09-26,185.509995,187.990005,180.880005,186.559998,186.559998,0
2012-09-27,187.250000,192.179993,187.250000,192.179993,192.179993,0
2012-09-28,191.919998,192.669998,189.789993,191.000000,191.000000,0
2012-10-01,191.509995,194.570007,191.380005,192.100006,192.100006,0
2012-10-02,192.270004,192.949997,189.500000,190.809998,190.809998,0
2012-10-03,190.899994,191.080002,187.360001,188.020004,188.020004,0
2012-10-04,188.669998,193.669998,188.669998,193.500000,193.500000,0
2012-10-05,193.309998,194.990005,190.610001,191.529999,191.529999,0
2012-10-08,190.970001,191.009995,188.619995,190.080002,190.080002,0
2012-10-09,190.389999,191.350006,186.050003,186.130005,186.130005,0
2012-10-10,186.029999,189.479996,185.029999,187.429993,187.429993,0
2012-10-11,187.639999,190.270004,187.639999,188.300003,188.300003,0
2012-10-12,188.199997,188.839996,184.539993,184.899994,184.899994,0
2012-10-15,184.490005,185.220001,181.929993,185.149994,185.149994,0
2012-10-16,185.630005,188.949997,185.630005,188.880005,188.880005,0
2012-10-17,189.070007,192.190002,187.710007,191.039993,191.039993,0
2012-10-18,190.320007,190.320007,186.039993,186.059998,186.059998,0
2012-10-19,185.850006,186.880005,182.830002,185.800003,185.800003,0
2012-10-22,185.580002,188.179993,184.949997,188.070007,188.070007,0
2012-10-23,187.229996,187.229996,182.380005,182.399994,182.399994,0
2012-10-24,183.220001,184.289993,179.119995,179.300003,179.300003,0
2012-10-25,180.029999,184.850006,180.029999,184.139999,184.139999,0
2012-10-26,184.320007,185.139999,181.850006,182.720001,182.720001,0
2012-10-31,183.009995,188.410004,183.009995,188.250000,188.250000,0
2012-11-01,188.149994,188.210007,186.410004,187.080002,187.080002,0
2012-11-02,186.139999,186.139999,178.880005,178.960007,178.960007,0
2012-11-05,179.240005,180.429993,177.720001,177.779999,177.779999,0
2012-11-06,179.050003,181.080002,177.419998,180.830002,180.830002,0
2012-11-07,180.839996,182.639999,177.699997,182.389999,182.389999,0
2012-11-08,181.630005,184.800003,179.490005,183.630005,183.630005,0
2012-11-09,183.279999,183.869995,180.919998,181.110001,181.110001,0
2012-11-12,181.360001,181.899994,178.429993,178.710007,178.710007,0
2012-11-13,177.270004,179.000000,175.789993,176.720001,176.720001,0
2012-11-14,176.660004,176.820007,168.160004,168.490005,168.490005,0
2012-11-15,168.440002,168.440002,162.350006,164.360001,164.360001,0
2012-11-16,163.929993,166.589996,161.899994,165.669998,165.669998,0
2012-11-19,166.960007,170.770004,166.960007,170.580002,170.580002,0
2012-11-20,170.190002,170.389999,168.130005,168.990005,168.990005,0
2012-11-21,168.600006,171.570007,167.929993,171.309998,171.309998,0
2012-11-23,171.770004,174.820007,171.130005,174.339996,174.339996,0
2012-11-26,173.880005,174.020004,171.029999,173.990005,173.990005,0
2012-11-27,173.029999,173.190002,169.990005,170.199997,170.199997,0
2012-11-28,169.160004,171.399994,165.639999,171.389999,171.389999,0
2012-11-29,172.130005,173.289993,170.389999,171.850006,171.850006,0
2012-11-30,171.309998,172.589996,168.559998,170.199997,170.199997,0
2012-12-03,170.399994,170.750000,166.679993,166.850006,166.850006,0
2012-12-04,165.729996,168.020004,164.119995,166.970001,166.970001,0
2012-12-05,164.679993,164.770004,160.000000,160.389999,160.389999,0
2012-12-06,160.399994,162.710007,159.570007,160.619995,160.619995,0
2012-12-07,161.610001,163.199997,161.339996,162.080002,162.080002,0
2012-12-10,162.919998,164.679993,162.720001,164.149994,164.149994,0
2012-12-11,163.869995,164.850006,163.220001,163.679993,163.679993,0
2012-12-12,164.809998,168.940002,164.660004,167.820007,167.820007,0
2012-12-13,166.440002,166.449997,162.429993,163.669998,163.669998,0
2012-12-14,163.429993,165.679993,162.929993,164.750000,164.750000,0
2012-12-17,164.820007,165.529999,163.380005,165.050003,165.050003,0
2012-12-18,164.910004,165.190002,161.270004,162.539993,162.539993,0
2012-12-19,162.070007,162.440002,160.720001,160.910004,160.910004,0
2012-12-20,160.250000,160.360001,156.759995,160.080002,160.080002,0
2012-12-21,159.500000,161.360001,159.050003,160.300003,160.300003,0
2012-12-24,160.270004,160.710007,158.979996,160.600006,160.600006,0
2012-12-26,161.070007,162.070007,160.220001,161.339996,161.339996,0
2012-12-27,160.600006,163.960007,160.320007,162.199997,162.199997,0
2012-12-28,161.960007,163.210007,160.529999,160.619995,160.619995,0
2012-12-31,161.039993,166.460007,160.850006,165.600006,165.600006,0
2013-01-02,166.220001,169.970001,166.220001,168.470001,168.470001,0
2013-01-03,167.610001,168.600006,161.740005,162.160004,162.160004,0
2013-01-04,161.229996,162.669998,159.910004,162.529999,162.529999,0
2013-01-07,161.690002,161.839996,159.979996,160.199997,160.199997,0
2013-01-08,160.279999,160.800003,158.679993,160.550003,160.550003,0
2013-01-09,160.630005,161.029999,159.000000,159.839996,159.839996,0
2013-01-10,160.820007,164.169998,160.820007,163.610001,163.610001,0
2013-01-11,163.520004,163.669998,161.800003,163.360001,163.360001,0
2013-01-14,164.110001,164.729996,162.520004,162.660004,162.660004,0
2013-01-15,163.020004,164.869995,161.919998,163.529999,163.529999,0
2013-01-16,162.910004,162.949997,161.830002,162.429993,162.429993,0
2013-01-17,161.589996,162.830002,160.020004,161.520004,161.520004,0
2013-01-18,161.729996,162.020004,160.990005,161.339996,161.339996,0
2013-01-22,161.419998,164.729996,160.949997,164.149994,164.149994,0
2013-01-23,163.960007,164.119995,159.710007,159.820007,159.820007,0
2013-01-24,159.259995,159.259995,154.669998,154.779999,154.779999,0
2013-01-25,154.500000,154.500000,150.529999,150.820007,150.820007,0
2013-01-28,150.830002,151.139999,148.850006,149.210007,149.210007,0
2013-01-29,150.490005,152.259995,150.229996,151.720001,151.720001,0
2013-01-30,152.839996,154.710007,150.660004,150.949997,150.949997,0
2013-01-31,150.449997,150.610001,149.039993,149.679993,149.679993,0
2013-02-01,150.600006,152.429993,149.869995,151.940002,151.940002,0
2013-02-04,151.669998,154.009995,151.440002,152.059998,152.059998,0
2013-02-05,152.630005,152.979996,151.279999,152.009995,152.009995,0
2013-02-06,151.880005,153.240005,151.830002,152.970001,152.970001,0
2013-02-07,151.839996,154.259995,151.240005,153.229996,153.229996,0
2013-02-08,153.059998,153.690002,152.199997,152.429993,152.429993,0
2013-02-11,151.339996,151.339996,148.860001,149.320007,149.320007,0
2013-02-12,149.210007,151.070007,148.119995,150.619995,150.619995,0
2013-02-13,150.559998,151.059998,148.259995,148.360001,148.360001,0
2013-02-14,148.789993,150.740005,148.639999,148.820007,148.820007,0
2013-02-15,148.119995,148.119995,143.509995,143.899994,143.899994,0
2013-02-19,143.589996,143.589996,141.000000,141.990005,141.990005,0
2013-02-20,141.130005,141.130005,134.339996,134.570007,134.570007,0
2013-02-21,134.809998,138.970001,134.699997,137.039993,137.039993,0
2013-02-22,137.089996,138.110001,135.580002,136.309998,136.309998,0
2013-02-25,137.479996,139.570007,137.470001,138.050003,138.050003,0
2013-02-26,138.449997,140.429993,136.669998,139.710007,139.710007,0
2013-02-27,138.720001,138.830002,136.899994,137.229996,137.229996,0
2013-02-28,136.610001,136.669998,133.559998,134.240005,134.240005,0
2013-03-01,134.380005,135.210007,132.720001,133.289993,133.289993,0
2013-03-04,133.259995,133.270004,128.600006,129.119995,129.119995,0
2013-03-05,129.740005,131.300003,128.789993,128.889999,128.889999,0
2013-03-06,128.789993,134.360001,127.889999,134.289993,134.289993,0
2013-03-07,134.559998,136.449997,132.470001,132.610001,132.610001,0
2013-03-08,132.119995,134.759995,130.619995,133.300003,133.300003,0
2013-03-11,133.630005,134.119995,132.259995,132.970001,132.970001,0
2013-03-12,133.740005,137.360001,133.729996,136.279999,136.279999,0
2013-03-13,136.539993,136.740005,132.229996,132.600006,132.600006,0
2013-03-14,132.360001,134.610001,131.630005,133.960007,133.960007,0
2013-03-15,134.059998,135.289993,133.729996,134.460007,134.460007,0
2013-03-18,134.889999,136.750000,134.570007,134.770004,134.770004,0
2013-03-19,134.559998,135.880005,133.919998,134.729996,134.729996,0
2013-03-20,134.720001,135.270004,134.059998,134.490005,134.490005,0
2013-03-21,135.389999,138.130005,135.160004,137.699997,137.699997,0
2013-03-22,137.119995,138.229996,136.490005,136.960007,136.960007,0
2013-03-25,136.550003,136.770004,134.460007,135.470001,135.470001,0
2013-03-26,135.059998,135.289993,133.190002,134.419998,134.419998,0
2013-03-27,133.960007,136.679993,133.630005,136.610001,136.610001,0
2013-03-28,135.929993,135.929993,134.699997,135.759995,135.759995,0
2013-04-01,135.729996,135.789993,133.339996,133.979996,133.979996,0
2013-04-02,133.360001,133.360001,128.509995,128.699997,128.699997,0
2013-04-03,128.360001,129.690002,122.220001,123.239998,123.239998,0
